endTime,artistName,trackName,msPlayed
2020-06-29 01:16,AC/DC,Have a Drink on Me,90
2020-06-29 01:16,Pearl Jam,Soldier of Love,577
2020-06-29 01:16,Aerosmith,You Gotta Move,0
2020-06-29 01:16,Led Zeppelin,Black Dog - Remaster,584
2020-06-29 01:16,Queen,Another One Bites The Dust - Remastered 2011,380
2020-06-29 01:16,Led Zeppelin,Heartbreaker - Remaster,0
2020-06-29 01:16,The Beatles,Roll Over Beethoven - Remastered 2009,0
2020-06-29 01:17,Eric Clapton,Cocaine,120
2020-06-29 01:17,The Beatles,I'm Looking Through You - Remastered 2009,0
2020-06-29 01:17,The Beatles,Ticket To Ride - Remastered 2009,377
2020-06-29 01:17,The Rolling Stones,Streets Of Love - Remastered 2009,0
2020-06-29 01:17,The Beatles,Something - Remastered 2009,471
2020-06-29 01:17,AC/DC,Stiff Upper Lip,436
2020-06-29 01:17,George Harrison,"While My Guitar Gently Weeps - Live From Madison Square Garden, New York, U.S.A, 1971 / 2009 Mix",0
2020-06-29 01:17,James Brown,People Get Up And Drive Your Funky Soul - Remix,520
2020-06-29 01:17,Led Zeppelin,Fool in the Rain - Remaster,0
2020-06-29 01:17,Black Sabbath,Peace Of Mind,718
2020-06-29 01:17,Black Sabbath,Damaged Soul,370
2020-06-29 01:17,The Rolling Stones,Miss You - Remastered,0
2020-06-29 01:17,The Beatles,Yesterday - Remastered 2009,710
2020-06-29 01:17,Aerosmith,Road Runner,366
2020-06-29 01:17,The Kinks,All Day and All of the Night,525
2020-06-29 01:17,The Rolling Stones,Don't Stop,0
2020-06-29 01:17,The Rolling Stones,Out Of Control,282
2020-06-29 01:17,Queen,We Are The Champions - Remastered 2011,622
2020-06-29 01:17,The Beatles,You Won't See Me - Remastered 2009,0
2020-06-29 01:17,The Beatles,All You Need Is Love - Remastered 2009,0
2020-06-29 01:17,AC/DC,Back In Black,0
2020-06-29 01:17,AC/DC,Thunderstruck,800
2020-06-29 01:17,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,396
2020-06-29 01:17,Queen,We Will Rock You - Remastered 2011,356
2020-06-29 01:17,The Beatles,You Really Got A Hold On Me - Remastered 2009,210
2020-06-29 01:17,Ozzy Osbourne,Ordinary Man (feat. Elton John),0
2020-06-29 01:17,Pearl Jam,Last Kiss,0
2020-06-29 01:17,The Beatles,All My Loving - Remastered 2009,720
2020-06-29 01:17,AC/DC,Shoot to Thrill,421
2020-06-29 01:17,Aerosmith,Legendary Child,540
2020-06-29 01:17,AC/DC,Dog Eat Dog,597
2020-06-29 01:17,AC/DC,Hard as a Rock,0
2020-06-29 01:17,Black Sabbath,N.I.B.,46
2020-06-29 01:17,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,0
2020-06-29 01:17,Chuck Berry,Johnny B. Goode,1676
2020-06-29 01:17,Led Zeppelin,Since I've Been Loving You - Remaster,0
2020-06-29 01:17,AC/DC,If You Want Blood (You've Got It),1682
2020-06-29 01:17,AC/DC,Hail Caesar,0
2020-06-29 01:17,AC/DC,Jailbreak,0
2020-06-29 01:17,The Beatles,Let It Be - Remastered 2009,0
2020-06-29 01:17,The Beatles,Do You Want To Know A Secret - Remastered 2009,498
2020-06-29 01:17,Steppenwolf,Born To Be Wild,900
2020-06-29 01:17,The Beatles,Back In The U.S.S.R. - 2018 Mix,24702
2020-06-29 01:17,Ben E. King,Stand by Me,364
2020-06-29 01:17,The Beatles,I Feel Fine - Remastered 2015,136
2020-06-29 01:17,The Beatles,I Want To Hold Your Hand - Remastered 2009,246
2020-06-29 01:17,The Who,Won't Get Fooled Again - Original Album Version,0
2020-06-29 01:17,Led Zeppelin,What Is and What Should Never Be - 29/6/69 Top Gear;Remaster,0
2020-06-29 01:17,Queen,Somebody To Love - Remastered 2011,368
2020-06-29 01:17,Queen,Somebody To Love - Remastered 2011,515
2020-06-29 01:17,Queen,Don't Stop Me Now - Remastered 2011,1710
2020-06-29 01:17,The Beatles,All I've Got To Do - Remastered 2009,414
2020-06-29 01:18,Led Zeppelin,Babe I'm Gonna Leave You - Remaster,22883
2020-06-29 01:18,AC/DC,Black Ice,0
2020-06-29 01:18,The Beatles,Michelle - Remastered 2009,3321
2020-06-29 01:18,Black Sabbath,Heaven and Hell - 2009 Remaster,553
2020-06-29 01:18,AC/DC,Moneytalks,341
2020-06-29 01:18,Bill Conti,"Gonna Fly Now - Theme From ""Rocky""",860
2020-06-29 01:18,Scorpions,Wind Of Change,1264
2020-06-29 01:18,AC/DC,Sin City,0
2020-06-29 01:18,AC/DC,Rock N Roll Dream,556
2020-06-29 01:18,The Rolling Stones,Doom And Gloom,427
2020-06-29 01:18,AC/DC,Emission Control,0
2020-06-29 01:18,James Brown,"Get Up I Feel Like Being Like A Sex Machine, Pts. 1 & 2",775
2020-06-29 01:18,AC/DC,Flick of the Switch,510
2020-06-29 01:18,The Beatles,I Saw Her Standing There - Remastered 2009,470
2020-06-29 11:51,Outliers,"#6 - Fabiano Rios, da Absolute: ""A disciplina é o que faz a diferença entre ganhar e perder dinheiro""",490828
2020-06-29 11:53,Outliers,"#6 - Fabiano Rios, da Absolute: ""A disciplina é o que faz a diferença entre ganhar e perder dinheiro""",98453
2020-06-29 12:05,Outliers,"#6 - Fabiano Rios, da Absolute: ""A disciplina é o que faz a diferença entre ganhar e perder dinheiro""",618083
2020-06-29 12:09,Outliers,"#6 - Fabiano Rios, da Absolute: ""A disciplina é o que faz a diferença entre ganhar e perder dinheiro""",110473
2020-06-29 12:18,Outliers,"#6 - Fabiano Rios, da Absolute: ""A disciplina é o que faz a diferença entre ganhar e perder dinheiro""",570018
2020-06-29 12:23,Outliers,"#6 - Fabiano Rios, da Absolute: ""A disciplina é o que faz a diferença entre ganhar e perder dinheiro""",210005
2020-06-29 12:33,Outliers,"#6 - Fabiano Rios, da Absolute: ""A disciplina é o que faz a diferença entre ganhar e perder dinheiro""",180045
2020-06-29 12:36,Outliers,"#6 - Fabiano Rios, da Absolute: ""A disciplina é o que faz a diferença entre ganhar e perder dinheiro""",54691
2020-06-29 22:17,Outliers,"#6 - Fabiano Rios, da Absolute: ""A disciplina é o que faz a diferença entre ganhar e perder dinheiro""",563060
2020-06-29 22:53,Stock Pickers,"#56 ""Final horroroso ou horror sem fim""? Como avaliar o ciclo econômico atual",474
2020-06-29 22:53,Stock Pickers,"BÔNUS: Aula sobre bancos, no modo hard [PARTE 2]",1975737
2020-06-29 22:54,Stock Pickers,"BÔNUS: Aula sobre bancos, no modo hard [PARTE 2]",47744
2020-06-30 11:39,GainCast - Bolsa de Valores sem mimimi,GainCast#47 - Martha Matsumura é uma trader RAÍZ que já operou de tudo e sabe muito de análise técnica,6687
2020-06-30 22:54,RVCF,Against the Crowd - Episódio #11,2591854
2020-06-30 22:57,Foghat,Slow Ride,2822
2020-06-30 22:57,The Beatles,I'm Looking Through You - Remastered 2009,2911
2020-06-30 22:57,AC/DC,Big Gun,0
2020-06-30 22:57,Black Sabbath,Peace Of Mind,0
2020-06-30 22:57,The Beatles,Don't Let Me Down - Remastered 2009,0
2020-06-30 22:57,Aerosmith,Pink,0
2020-06-30 22:57,AC/DC,Who Made Who,0
2020-06-30 22:57,AC/DC,Emission Control,19285
2020-06-30 22:57,Ozzy Osbourne,Straight to Hell,99947
2020-06-30 22:57,The Beatles,For No One - Remastered 2009,117
2020-06-30 22:57,Chuck Berry,Johnny B. Goode,1455
2020-06-30 22:57,The Beatles,I Saw Her Standing There - Remastered 2009,573
2020-06-30 22:57,The Beatles,Day Tripper - Remastered 2015,360
2020-06-30 22:58,The Beatles,Ticket To Ride - Remastered 2009,1630
2020-06-30 22:58,AC/DC,Evil Walks,5560
2020-06-30 22:58,James Brown,People Get Up And Drive Your Funky Soul - Remix,0
2020-06-30 22:58,The Rolling Stones,Hate To See You Go,3128
2020-06-30 22:58,The Kinks,All Day and All of the Night,332
2020-06-30 22:58,Queen,We Are The Champions - Remastered 2011,8876
2020-06-30 22:58,Aerosmith,Dream On,1026
2020-06-30 22:58,Queen,Under Pressure - Remastered 2011,1114
2020-06-30 22:58,Pearl Jam,Last Kiss,901
2020-06-30 22:58,Led Zeppelin,Good Times Bad Times - 1993 Remaster,2008
2020-06-30 22:58,AC/DC,If You Want Blood (You've Got It),0
2020-06-30 22:58,Steppenwolf,Born To Be Wild,1726
2020-06-30 22:58,The Beatles,Roll Over Beethoven - Remastered 2009,82
2020-06-30 22:58,Led Zeppelin,What Is and What Should Never Be - 29/6/69 Top Gear;Remaster,4601
2020-06-30 22:59,Aerosmith,Sweet Emotion,1990
2020-06-30 22:59,Aerosmith,Sweet Emotion,0
2020-06-30 22:59,AC/DC,Big Balls,910
2020-06-30 22:59,AC/DC,Big Balls,9178
2020-06-30 22:59,AC/DC,The Jack,5581
2020-06-30 22:59,Black Sabbath,Sabbath Bloody Sabbath,7993
2020-06-30 22:59,Led Zeppelin,Good Times Bad Times - 1993 Remaster,155
2020-06-30 22:59,The Beatles,Let It Be - Remastered 2009,12300
2020-06-30 22:59,Led Zeppelin,What Is and What Should Never Be - 29/6/69 Top Gear;Remaster,26455
2020-06-30 23:00,Eric Clapton,Cocaine,807
2020-06-30 23:00,Led Zeppelin,Over the Hills and Far Away - Remaster,5551
2020-06-30 23:00,Led Zeppelin,Misty Mountain Hop - Remaster,0
2020-06-30 23:00,Black Sabbath,Paranoid,0
2020-06-30 23:00,AC/DC,Sin City,9011
2020-06-30 23:00,Led Zeppelin,Black Dog - Remaster,3350
2020-06-30 23:00,AC/DC,Flick of the Switch,4674
2020-06-30 23:00,The Rolling Stones,Respectable - Remastered,1710
2020-06-30 23:00,Ozzy Osbourne,Ordinary Man (feat. Elton John),8272
2020-06-30 23:00,AC/DC,Shoot to Thrill,0
2020-06-30 23:00,Aerosmith,Cryin',0
2020-06-30 23:00,The Rolling Stones,You Can't Always Get What You Want,0
2020-06-30 23:00,Led Zeppelin,Heartbreaker - Remaster,0
2020-06-30 23:00,James Brown,The Payback,2065
2020-06-30 23:00,The Beatles,Things We Said Today - Remastered 2009,0
2020-06-30 23:00,Ron Gallo,"Young Lady, You're Scaring Me",0
2020-06-30 23:01,AC/DC,You Shook Me All Night Long,0
2020-06-30 23:01,AC/DC,You Shook Me All Night Long,8171
2020-06-30 23:01,AC/DC,Have a Drink on Me,0
2020-06-30 23:01,AC/DC,Cover You in Oil,0
2020-06-30 23:01,Aerosmith,Luv Lies,0
2020-06-30 23:01,AC/DC,High Voltage,0
2020-06-30 23:01,Queen,Another One Bites The Dust - Remastered 2011,0
2020-06-30 23:01,Ben E. King,Stand by Me,0
2020-06-30 23:01,AC/DC,That's the Way I Wanna Rock 'N' Roll,3035
2020-06-30 23:01,Lynyrd Skynyrd,Sweet Home Alabama,11887
2020-06-30 23:01,AC/DC,What's Next to the Moon,0
2020-07-01 11:53,The Beatles,All You Need Is Love - Remastered 2009,813
2020-07-01 11:53,Led Zeppelin,When the Levee Breaks - Remaster,9563
2020-07-01 11:55,The Beatles,All You Need Is Love - Remastered 2009,1160
2020-07-01 11:55,Led Zeppelin,When the Levee Breaks - Remaster,9609
2020-07-01 11:56,Led Zeppelin,Immigrant Song - Remaster,3985
2020-07-01 11:56,The Beatles,All You Need Is Love - Remastered 2009,2775
2020-07-01 11:56,Led Zeppelin,When the Levee Breaks - Remaster,9563
2020-07-01 11:56,AC/DC,T.N.T.,0
2020-07-01 11:57,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,9609
2020-07-01 11:57,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",9563
2020-07-01 11:59,AC/DC,Dirty Deeds Done Dirt Cheap,9563
2020-07-01 12:01,AC/DC,Hard as a Rock,9609
2020-07-01 12:02,Led Zeppelin,What Is and What Should Never Be - 29/6/69 Top Gear;Remaster,1552
2020-07-01 22:01,Led Zeppelin,Whole Lotta Love - Remaster,0
2020-07-01 22:01,Queen,Under Pressure - Remastered 2011,7280
2020-07-01 22:01,Black Sabbath,Iron Man,425
2020-07-01 22:01,AC/DC,Rock 'N' Roll Damnation,0
2020-07-01 22:01,James Brown & The Famous Flames,I Got You (I Feel Good),744
2020-07-01 22:01,Queen,Somebody To Love - Remastered 2011,1574
2020-07-01 22:01,The Beatles,Don't Bother Me - Remastered 2009,568
2020-07-01 22:06,Eric Clapton,Wonderful Tonight,225026
2020-07-01 22:09,Led Zeppelin,When the Levee Breaks - Remaster,210978
2020-07-01 22:10,Foghat,Slow Ride,1501
2020-07-01 22:10,Bon Jovi,Livin' On A Prayer,0
2020-07-01 22:10,AC/DC,Rock the Blues Away,1812
2020-07-01 22:10,Led Zeppelin,Fool in the Rain - Remaster,1824
2020-07-01 22:10,AC/DC,Hell Ain't a Bad Place to Be,1677
2020-07-01 22:10,The Beatles,And I Love Her - Remastered 2009,516
2020-07-01 22:10,Black Sabbath,Damaged Soul,25
2020-07-01 22:10,The Rolling Stones,Street Fighting Man - 50th Anniversary Edition,7461
2020-07-01 22:10,AC/DC,Guns for Hire,0
2020-07-01 22:10,AC/DC,Inject the Venom,2673
2020-07-01 22:10,The Rolling Stones,Don't Stop,3625
2020-07-01 22:10,The Beatles,Twist And Shout - Remastered 2009,2418
2020-07-01 22:10,The Beatles,I'm Happy Just To Dance With You - Remastered 2009,20858
2020-07-01 22:10,The Beatles,A Hard Day's Night - Remastered 2009,1370
2020-07-01 22:10,The Beatles,With A Little Help From My Friends - Remastered 2009,0
2020-07-01 22:10,Aerosmith,What Could Have Been Love,676
2020-07-01 22:10,AC/DC,T.N.T.,16
2020-07-01 22:10,Ozzy Osbourne,Ordinary Man (feat. Elton John),760
2020-07-01 22:10,The Beatles,The Night Before - Remastered 2009,1375
2020-07-01 22:10,James Brown,The Payback,2662
2020-07-01 22:10,AC/DC,That's the Way I Wanna Rock 'N' Roll,1760
2020-07-01 22:11,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",5330
2020-07-01 22:11,Black Sabbath,End Of The Beginning,4476
2020-07-01 22:11,Aerosmith,Dream On,1177
2020-07-01 22:11,Led Zeppelin,Communication Breakdown - 1/4/71 Paris Theatre;Remaster,1174
2020-07-01 22:17,Black Sabbath,Heaven and Hell - 2009 Remaster,0
2020-07-01 22:17,Bill Conti,"Gonna Fly Now - Theme From ""Rocky""",0
2020-07-01 22:17,Pearl Jam,Soldier of Love,0
2020-07-01 22:17,Eric Clapton,"Nobody Knows You When You're Down and Out - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",0
2020-07-01 22:17,Led Zeppelin,The Song Remains the Same - Remaster,0
2020-07-01 22:17,AC/DC,Gone Shootin',0
2020-07-01 22:17,The Beatles,You Really Got A Hold On Me - Remastered 2009,0
2020-07-01 22:17,The Who,Who Are You,381626
2020-07-01 22:17,The Beatles,I Saw Her Standing There - Remastered 2009,0
2020-07-01 22:17,The Rolling Stones,You Can't Always Get What You Want,8253
2020-07-01 22:19,Black Sabbath,Loner,0
2020-07-01 22:19,John Lennon,Stand By Me - Remastered 2010,0
2020-07-01 22:19,AC/DC,Boogie Man,0
2020-07-01 22:19,The Kinks,All Day and All of the Night,0
2020-07-01 22:19,The Beatles,Help! - Remastered 2009,0
2020-07-01 22:19,Led Zeppelin,The Song Remains the Same - Remaster,100681
2020-07-01 22:19,The Beatles,You Really Got A Hold On Me - Remastered 2009,0
2020-07-01 22:20,The Beatles,Baby It's You - Remastered 2009,0
2020-07-01 22:20,James Brown,Papa's Got A Brand New Bag - Pt. 1,0
2020-07-01 22:20,AC/DC,Evil Walks,0
2020-07-01 22:20,Black Sabbath,War Pigs,0
2020-07-01 22:20,Aerosmith,Pink,0
2020-07-01 22:20,The Rolling Stones,Stray Cat Blues - 50th Anniversary Edition,2472
2020-07-01 22:20,Aerosmith,You Gotta Move,1205
2020-07-01 22:20,AC/DC,Are You Ready,955
2020-07-01 22:20,Black Sabbath,Sabbath Bloody Sabbath,0
2020-07-01 22:20,The Beatles,All My Loving - Remastered 2009,0
2020-07-01 22:20,AC/DC,Shoot to Thrill,901
2020-07-01 22:20,Creedence Clearwater Revival,Fortunate Son,2244
2020-07-01 22:20,The Beatles,Things We Said Today - Remastered 2009,1857
2020-07-01 22:20,The Beatles,All I've Got To Do - Remastered 2009,0
2020-07-01 22:25,The Rolling Stones,Hate To See You Go,2153
2020-07-01 22:25,The Beatles,Michelle - Remastered 2009,0
2020-07-01 22:25,Led Zeppelin,When the Levee Breaks - Remaster,1892
2020-07-01 22:25,Led Zeppelin,Since I've Been Loving You - Remaster,299091
2020-07-01 22:25,AC/DC,If You Want Blood (You've Got It),9638
2020-07-01 22:26,The Beatles,Michelle - Remastered 2009,0
2020-07-01 22:26,Led Zeppelin,When the Levee Breaks - Remaster,66607
2020-07-01 22:27,The Beatles,Ticket To Ride - Remastered 2009,0
2020-07-01 22:27,The Beatles,You're Going To Lose That Girl - Remastered 2009,0
2020-07-01 22:27,AC/DC,Black Ice,0
2020-07-01 22:27,Creedence Clearwater Revival,Have You Ever Seen The Rain,0
2020-07-01 22:27,George Harrison,"While My Guitar Gently Weeps - Live From Madison Square Garden, New York, U.S.A, 1971 / 2009 Mix",0
2020-07-01 22:27,AC/DC,Big Gun,0
2020-07-01 22:27,The Rolling Stones,"Paint It, Black",930
2020-07-01 22:27,Aerosmith,Can't Stop Lovin' You (with Carrie Underwood),2412
2020-07-01 22:27,Black Sabbath,Paranoid,0
2020-07-01 22:27,The Beatles,Don't Let Me Down - Remastered 2009,3342
2020-07-01 22:27,Led Zeppelin,Immigrant Song - Remaster,1960
2020-07-01 22:27,The Beatles,Here Comes The Sun - Remastered 2009,0
2020-07-01 22:27,Black Sabbath,Sweet Leaf,0
2020-07-01 22:27,AC/DC,Thunderstruck,1047
2020-07-01 22:27,AC/DC,Touch Too Much,0
2020-07-01 22:27,Black Sabbath,Children of the Grave,0
2020-07-01 22:27,Black Sabbath,N.I.B.,0
2020-07-01 22:27,Aerosmith,Cryin',2340
2020-07-01 22:27,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",0
2020-07-01 22:27,Led Zeppelin,Heartbreaker - Remaster,1460
2020-07-01 22:27,The Beatles,Back In The U.S.S.R. - 2018 Mix,0
2020-07-01 22:27,Ron Gallo,"Young Lady, You're Scaring Me",0
2020-07-01 22:27,The Beatles,Day Tripper - Remastered 2015,655
2020-07-01 22:31,Led Zeppelin,Babe I'm Gonna Leave You - Remaster,27751
2020-07-01 22:31,AC/DC,Moneytalks,157
2020-07-01 22:31,Led Zeppelin,Since I've Been Loving You - Remaster,2764
2020-07-01 22:31,Pearl Jam,Last Kiss,664
2020-07-01 22:31,The Beatles,I Want To Hold Your Hand - Remastered 2009,456
2020-07-01 22:31,The Beatles,Roll Over Beethoven - Remastered 2009,0
2020-07-01 22:31,The Who,Won't Get Fooled Again - Original Album Version,212665
2020-07-01 22:31,Queen,Don't Stop Me Now - Remastered 2011,2235
2020-07-01 22:31,AC/DC,Stick Around,0
2020-07-01 22:33,AC/DC,Moneytalks,113747
2020-07-01 22:33,James Brown,"Get Up I Feel Like Being Like A Sex Machine, Pts. 1 & 2",922
2020-07-01 22:33,Pearl Jam,Last Kiss,0
2020-07-01 22:35,James Brown,"Get Up I Feel Like Being Like A Sex Machine, Pts. 1 & 2",941
2020-07-01 22:35,Pearl Jam,Last Kiss,59534
2020-07-01 22:38,AC/DC,Mistress for Christmas,0
2020-07-01 22:38,The Beatles,I Should Have Known Better - Remastered 2009,0
2020-07-01 22:38,AC/DC,Rock N Roll Dream,0
2020-07-01 22:38,Aerosmith,Amazing,216446
2020-07-01 22:38,Ozzy Osbourne,Straight to Hell,7663
2020-07-01 22:38,Steppenwolf,Born To Be Wild,0
2020-07-01 22:39,The Beatles,Yesterday - Remastered 2009,0
2020-07-01 22:39,Queen,Radio Ga Ga - Remastered 2011,2360
2020-07-01 22:39,AC/DC,Fly on the Wall,0
2020-07-01 22:39,AC/DC,Rock N Roll Dream,0
2020-07-01 22:39,The Beatles,All You Need Is Love - Remastered 2009,1720
2020-07-01 22:39,AC/DC,High Voltage,0
2020-07-01 22:39,AC/DC,Emission Control,0
2020-07-01 22:39,Queen,Another One Bites The Dust - Remastered 2011,3704
2020-07-01 22:39,AC/DC,Flick of the Switch,0
2020-07-01 22:39,The Rolling Stones,It's Only Rock'n'Roll (But I Like It) - Remastered 2009,1756
2020-07-01 22:39,Steppenwolf,Born To Be Wild,0
2020-07-01 22:39,The Beatles,I Feel Fine - Remastered 2015,0
2020-07-01 22:39,AC/DC,Borrowed Time,0
2020-07-01 22:43,The Rolling Stones,Doom And Gloom,238546
2020-07-01 22:44,Eric Clapton,Cocaine,1293
2020-07-01 22:44,Aerosmith,Oh Yeah,932
2020-07-01 22:44,Eric Clapton,"Don't Cry Sister (with J. J. Cale) - Live at Ipayone Center, San Diego, CA, 3/15/2007",35027
2020-07-01 22:45,America,A Horse with No Name,58207
2020-07-01 22:45,The Beatles,Drive My Car - Remastered 2009,34222
2020-07-01 22:47,John Lennon,Imagine - Remastered 2010,119380
2020-07-01 22:48,The Beatles,I'm Looking Through You - Remastered 2009,0
2020-07-01 22:48,Led Zeppelin,Over the Hills and Far Away - Remaster,1566
2020-07-01 22:48,AC/DC,Big Balls,806
2020-07-01 22:48,AC/DC,Stiff Upper Lip,1010
2020-07-01 22:48,Led Zeppelin,Going to California - Remaster,837
2020-07-01 22:48,James Brown,People Get Up And Drive Your Funky Soul - Remix,501
2020-07-01 22:48,AC/DC,Rock N Roll Train,4990
2020-07-01 22:48,Black Sabbath,Peace Of Mind,485
2020-07-01 22:48,AC/DC,The Jack,0
2020-07-01 22:48,Scorpions,Still Loving You,0
2020-07-01 22:48,Aerosmith,Walk This Way,0
2020-07-01 22:48,Aerosmith,Luv Lies,784
2020-07-01 22:48,Aerosmith,Jesus Is On The Main Line,1227
2020-07-01 22:48,Led Zeppelin,Houses of the Holy - Remaster,1038
2020-07-01 22:48,The Rolling Stones,Rain Fall Down - Remastered 2009,925
2020-07-01 22:48,AC/DC,Hail Caesar,3242
2020-07-01 22:48,AC/DC,Jailbreak,3312
2020-07-01 22:48,The Beatles,Hey Jude - Remastered 2015,41203
2020-07-01 22:48,Eric Clapton,"Running On Faith - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",1256
2020-07-01 22:49,Aerosmith,Sweet Emotion,1528
2020-07-01 22:49,Aerosmith,Dude (Looks Like A Lady),873
2020-07-01 22:49,AC/DC,Back In Black,2590
2020-07-01 22:49,Chuck Berry,Johnny B. Goode,11744
2020-07-01 22:49,Chuck Berry,Johnny B. Goode,0
2020-07-01 22:49,Led Zeppelin,What Is and What Should Never Be - 29/6/69 Top Gear;Remaster,35552
2020-07-01 22:49,Led Zeppelin,What Is and What Should Never Be - 29/6/69 Top Gear;Remaster,1925
2020-07-01 22:49,Queen,Bohemian Rhapsody - Remastered 2011,491
2020-07-01 22:50,The Beatles,I Will - 2018 Mix,0
